date,temperature,rainfall,humidity
2010-05-18,34.1709837374901,75.05705509945612,59.06074807887936
2010-05-19,32.713898124758714,19.26239041983925,59.570184475055314
2010-05-20,33.37673104124583,52.26938064466262,15.29618594543063
2010-05-21,31.827244773106305,26.871672845713245,31.79022157200312
2010-05-22,32.084415453699094,65.18840873244382,78.73622442160257
2010-05-23,33.77755540076639,29.348445744447982,8.965974953094626
2010-05-24,31.927342309332325,65.1781597567454,41.58715046951797
2010-05-25,35.0201718668241,46.47586866199536,10.234488033837037
2010-05-26,30.685935738207984,98.00299130879344,70.80748786160368
2010-05-27,33.46594208511121,16.47445960017553,63.85427795052464
2010-05-28,35.32578543609529,71.4703555927862,50.649962355250594
2010-05-29,35.19439558281145,52.91974945702187,11.524132679445858
2010-05-30,33.666840045270085,56.11139361198397,39.09631819740011
2010-05-31,33.58744806726288,90.64630035212961,52.78315936553191
2010-06-01,34.086360588397774,93.11428136512541,69.5431916417573
2010-06-02,34.016149326494535,34.81355364613753,32.667971245088914
2010-06-03,34.76343088171242,20.08545130260464,33.42291691900684
2010-06-04,33.979236639489265,89.90869282462832,44.5316951730974
2010-06-05,33.27763032548558,41.85651391264019,21.736056890364395
2010-06-06,34.86387582608656,74.54508975293669,72.8562241781755
2010-06-07,33.49576188884464,27.750098210692386,9.989590988703965
2010-06-08,33.37741396420761,72.13296549207128,10.341665139027896
2010-06-09,35.12342072897747,14.19568656819824,9.961194210770659
2010-06-10,33.70440396611064,59.749451741825546,1.9955834834908082
2010-06-11,35.263711547154415,48.3172041003712,55.02640231457555
2010-06-12,35.25539420320174,79.18965853055994,52.276655502865175
2010-06-13,34.68369012533149,18.967761268183114,14.798944182849354
2010-06-14,34.95366374411672,10.645424653599022,51.95022394620895
2010-06-15,34.723813199615954,60.934479755948544,4.893634076009956
2010-06-16,33.48020879151194,87.98628434277255,50.881119337515
2010-06-17,34.79146710523572,67.77375033104404,60.38937335665841
2010-06-18,33.92956258941803,70.18482635981205,69.35531813411555
2010-06-19,34.91465965767597,34.38629622898195,6.87272084520262
2010-06-20,36.73229401185585,41.56235327128005,62.98935845891353
2010-06-21,33.71889039316236,46.500921459986834,12.471236397362722
2010-06-22,33.535016213514375,96.5410997449389,48.400112055134386
2010-06-23,34.75651619901088,2.534070891268414,12.914671668009294
2010-06-24,33.53296912743101,91.08105782870342,78.55845888123704
2010-06-25,34.83580354911769,48.41555840590752,16.68073477773924
2010-06-26,35.32215135125834,16.962581772966846,0.1978002038630411
2010-06-27,36.3299279385085,60.927804358301195,79.9659439203758
2010-06-28,33.77327144949526,42.343707681071095,40.76905389521697
2010-06-29,34.99341363112559,9.215896212424546,65.93177464370588
2010-06-30,35.10157224652797,12.510194995950751,36.71148525644021
2010-07-01,33.98913896679956,80.06482956186444,47.73745806385978
2010-07-02,35.43927051285283,28.140184144278436,13.013946319566863
2010-07-03,35.24147491236848,34.950300933120715,0.4349015843252424
2010-07-04,34.21974872637418,68.19229681362565,19.42343316574604
2010-07-05,36.44542858116079,99.18159368644143,45.78651520671001
2010-07-06,33.178385046408394,92.78819528345112,42.00206774042939
2010-07-07,35.84713690792729,97.40608477120438,42.883953276596145
2010-07-08,34.44279204319469,29.74102037367732,43.91298401788723
2010-07-09,34.954533146955136,41.06810430562403,2.7448627339990406
2010-07-10,35.373660274122045,1.589581037512311,12.752514023882702
2010-07-11,36.62650804397841,28.93685321781604,16.48621041028914
2010-07-12,35.761616163219344,8.416599747734521,56.36640572123777
2010-07-13,33.46915221807141,65.69220045055614,36.46543467174857
2010-07-14,35.90148449618134,79.80480729712342,22.95160524489144
2010-07-15,36.040523129541704,5.615101782751841,4.12373754643756
2010-07-16,34.09214708072086,69.08743475928551,68.66979855722816
2010-07-17,36.39005213230934,34.86002118855366,44.27539855535742
2010-07-18,34.73184271278681,31.958952494213687,26.8479228277348
2010-07-19,33.915501651199506,61.053448669949375,7.399131294433587
2010-07-20,33.52483447514054,76.544062707016,59.75398173099406
2010-07-21,36.033504533569214,3.0007838289453415,46.069450115880564
2010-07-22,36.33260844477518,41.84297281920893,35.425005873087265
2010-07-23,37.09412170907366,0.49751627566833045,62.79998022921169
2010-07-24,36.00088181015244,56.44101910355806,57.4537277099698
2010-07-25,35.109306585541006,30.381144610871026,40.3704036660136
2010-07-26,36.23528647688277,71.42288918291709,55.14539308693599
2010-07-27,34.178661270789206,23.54320709539026,37.18087492305935
2010-07-28,34.91180439915173,61.89447975108743,33.156588852315366
2010-07-29,34.79636411870299,68.28855728656245,3.591763658136786
2010-07-30,35.0904624129232,99.34042217568727,25.370114075241233
2010-07-31,34.97853206323438,45.893604257922505,78.6607801715543
2010-08-01,36.04649806101245,90.89609258933618,69.71563209501427
2010-08-02,36.59541103010424,44.28634011956164,48.77372667891826
2010-08-03,34.404086947723016,8.303505688408086,16.573131522179256
2010-08-04,35.452984951224686,67.81997639829696,18.54235919384866
2010-08-05,35.2741618285587,16.44473029029686,42.35444413753637
2010-08-06,33.83901889761351,92.85536691996835,35.886096123814724
2010-08-07,35.35327288228765,39.510606565163734,45.34787027512172
2010-08-08,35.09826357596034,79.04114492917655,17.66768071419076
2010-08-09,34.65772642291908,93.02248994190055,9.595168810230135
2010-08-10,35.53850884738994,15.714034387853449,41.61622183301867
2010-08-11,35.90730658039403,84.689246833223,7.012708783669748
2010-08-12,34.53643790183904,31.10751651117829,6.264042398309639
2010-08-13,36.70590994429927,96.43486064684652,56.137083962732206
2010-08-14,36.54514750756683,46.091639849329994,76.29911183481222
2010-08-15,35.151647004779385,9.193257857897352,33.62674540800114
2010-08-16,36.31391367694498,74.7640710393906,49.21372485516762
2010-08-17,37.81179045963677,38.91381209887743,20.07907514463536
2010-08-18,36.384058186991446,79.65188903284229,60.25679329580345
2010-08-19,36.02849095635739,72.54866922149235,48.534540886296966
2010-08-20,37.59958811652717,36.732172051730885,46.64445251141106
2010-08-21,36.90094320123213,26.71198513435751,8.89833637316432
2010-08-22,37.21889573801947,99.30618258327935,30.494267860774997
2010-08-23,37.06318842803338,20.881189523126487,27.89758018339052
2010-08-24,35.030589318938304,58.98177844652265,66.70398230238503
2010-08-25,36.16047223868421,25.162355612072496,55.68530105239681
2010-08-26,36.00441097450408,59.06764773456704,0.7173779507948996
2010-08-27,36.7528903394434,17.737285931668943,6.6773352582846
2010-08-28,35.10467412569809,12.373892806112297,3.7625962478469166
2010-08-29,35.403108645136406,95.91236836146325,51.69323966340254
2010-08-30,37.8858747943959,86.92410754763713,15.199593553759971
2010-08-31,36.14831950220466,55.87112980563646,76.80705661452107
2010-09-01,36.91408247760186,30.002288773924445,62.41035645106189
2010-09-02,37.51039881569665,10.556238513127559,57.8227645680818
2010-09-03,37.942439512189694,19.281228613808498,78.12933217851155
2010-09-04,36.86384301418871,51.63630136111396,6.926676308800364
2010-09-05,35.81768982094918,66.05799580147128,15.899598234442571
2010-09-06,35.773708215620736,99.52046848887422,35.9270561365813
2010-09-07,34.785529149085704,33.82900023936543,9.066817891176546
2010-09-08,37.24974161030122,94.46169251016822,30.478135002758656
2010-09-09,35.91961330574972,41.456888653477186,72.83956212930042
2010-09-10,36.211247376471775,93.07232765699088,16.466708840469817
2010-09-11,36.01845479932359,17.909200321493824,52.568967957329555
2010-09-12,35.44579560404508,86.65904924567465,63.026936246390825
2010-09-13,35.311404708591375,58.831136258480434,47.994009694873334
2010-09-14,37.19825193477324,98.09513748354624,46.554801102003026
2010-09-15,36.48326501090739,99.17602139291613,31.187986340698952
2010-09-16,36.71958542866935,83.48695527797351,61.849043434012444
2010-09-17,36.294365378645026,67.77849159846176,44.33270359049618
2010-09-18,37.901234157929885,42.251546129591965,19.85480946235797
2010-09-19,37.46760197918463,13.360185131555557,10.420024803451007
2010-09-20,36.3836807054253,55.40278528084707,48.58644187941592
2010-09-21,36.74475400544932,86.25599870419809,50.9797624450244
2010-09-22,36.676519337868584,2.1809811851882244,67.468531137954
2010-09-23,37.33733876816509,17.674363532990235,64.88214117946681
2010-09-24,36.411053749577064,41.748351708809615,50.14354684500727
2010-09-25,36.16318945700132,80.01768665254141,3.780537807705473
2010-09-26,36.58350113449656,68.74093770939615,40.2678364980259
2010-09-27,36.17620920528626,49.760349605320776,54.3111249493278
2010-09-28,35.653824676098814,15.122810258111773,59.62803423103846
2010-09-29,38.34174639301012,57.04638954210193,28.667284641863535
2010-09-30,38.700903548458406,46.957133370792214,37.12791690290839
2010-10-01,35.55104141268492,56.77061705864236,34.31126838725447
2010-10-02,35.50052543697763,56.10286387765792,48.837757232129
2010-10-03,36.057104313942006,51.690131526431315,69.15407921646803
2010-10-04,35.293426887070666,3.9618997509385467,59.69828959229284
2010-10-05,35.73271229014727,48.296729267136094,14.280116970783219
2010-10-06,36.17039211615615,66.58804781098382,22.849255541776586
2010-10-07,35.768035071456055,73.54068363841293,36.456875662332344
2010-10-08,35.79754100794268,27.854064411020218,25.998137893421926
2010-10-09,36.59010643360545,89.9699234968014,28.725706735772427
2010-10-10,36.37169400945958,95.97542090439275,27.354437494244284
2010-10-11,38.369199474440734,72.01468509116128,77.2509877871127
2010-10-12,37.65195381725827,92.30066634803158,35.80910758156712
2010-10-13,37.20741617657063,26.450946052628264,0.8155262246080675
2010-10-14,37.29422104278398,21.668395723002455,21.433468254729043
2010-10-15,37.16088292499509,80.28936917653651,0.6730587718566383
2010-10-16,37.577183176665876,82.54089095422611,76.47225283831834
2010-10-17,35.868227376604544,80.51348243681763,17.553241539835234
2010-10-18,37.13293160868714,11.493420144967626,74.05265265809449
2010-10-19,36.876968844557254,60.63620659725031,67.66353780051037
2010-10-20,38.90421804098864,30.77885368899702,3.6640926636487148
2010-10-21,36.51090959605311,38.14461429937196,57.25799581727309
2010-10-22,35.74671521702727,50.34976837774347,39.340757402433496
2010-10-23,39.75143352042797,6.923007221071298,25.2491614737352
2010-10-24,39.28900923446832,73.33117340463261,75.90613635496125
2010-10-25,37.418766592992576,68.20368741287464,27.44317907901098
2010-10-26,34.66749866404198,7.503865326707249,56.981333902496296
2010-10-27,36.445274460281965,56.98342250939126,29.889405159314222
2010-10-28,37.16175473644723,88.85048015855233,58.49761127088718
2010-10-29,37.382844474700256,41.05723557476413,58.05310457296454
2010-10-30,36.88201277350003,11.670221993351204,34.19282406527442
2010-10-31,37.92423598025512,72.81797238846833,47.36341170049087
2010-11-01,37.82345713736816,67.05175466701235,15.858930497073231
2010-11-02,37.91131528567398,18.64311677945438,67.2453728789261
2010-11-03,37.19727700707574,89.54376892948748,66.80516558697659
2010-11-04,36.5932594576204,3.84250691961201,64.89016056552936
2010-11-05,37.88731896549027,18.79709782499721,38.336420457453585
2010-11-06,37.20171322549621,68.70404561910279,7.958757236280505
2010-11-07,37.024285789166754,81.74459700600481,50.96243739304689
2010-11-08,36.18972210073317,36.25256329876905,58.16113411373452
2010-11-09,37.835488759813025,72.86987252159282,30.772212908081357
2010-11-10,36.13744678729562,53.730595100573595,70.7764633832518
2010-11-11,37.121467181211145,34.420955446689696,24.83840354406062
2010-11-12,37.92222169860839,76.43229148845813,69.7178856037877
2010-11-13,37.57553691984269,9.321259091755563,56.19881631074229
2010-11-14,37.39270889828334,79.04593674908249,64.79767692288202
2010-11-15,37.75662122803774,14.329436992168876,17.13467049724172
2010-11-16,36.6116232338976,26.154295672773,75.22497993826435
2010-11-17,38.58961347793385,5.251627790265257,18.343465763315756
2010-11-18,38.740454624914975,87.55873615904967,45.80459483673299
2010-11-19,37.15619658681405,50.51702617360506,73.62608126412547
2010-11-20,37.83981144795224,33.96875743511423,11.021276518159553
2010-11-21,36.81620167967128,83.9203460215738,14.569272154381698
2010-11-22,36.01876179842323,24.358228662504334,3.9688288812574424
2010-11-23,38.411296778681006,23.376378121553387,25.438309598820467
2010-11-24,38.478393667573116,55.82940248787861,26.829662765777435
2010-11-25,36.505181808228095,44.83408787281995,4.564327649593993
2010-11-26,38.12811773076692,96.9632860263458,45.270750581591635
2010-11-27,37.867822632976164,46.57918569241991,17.278200744287446
2010-11-28,38.12879220198164,52.23419362892416,63.98320174514388
2010-11-29,38.645404132769826,21.002124188219085,73.5299586437725
2010-11-30,37.54160321770426,86.50078447500002,14.188484474192427
2010-12-01,36.481649219635976,0.20499987725450808,66.95219521180603
2010-12-02,37.70446939595877,7.276827567793354,32.37797984227843
2010-12-03,37.75798763751394,89.06981546765746,26.826006766616032
2010-12-04,38.57357405275341,17.581747001340286,34.88633829296915
2010-12-05,38.645646957571074,83.16154893267247,63.12771594337245
2010-12-06,36.31120519268196,16.44836218626129,4.840739050667295
2010-12-07,36.5311088080262,97.71210236254437,19.88792570159773
2010-12-08,37.88363173441045,44.59622063776227,7.911294324748086
2010-12-09,36.330891162156945,94.99915288154888,29.51131219765175
2010-12-10,37.5254810317916,6.9263184083995455,67.2957987355351
2010-12-11,38.59280668490065,45.027250753691305,79.3228336469292
2010-12-12,38.26114684489363,20.92328022561688,20.63104818188844
2010-12-13,38.5027949150232,35.906849259198914,32.544563714547444
2010-12-14,38.02915134947857,92.35547720812258,24.48719410459166
2010-12-15,37.54947521476792,20.88943614767099,10.055488725090322
2010-12-16,37.82047780070893,80.22782381131036,1.1320092518455294
2010-12-17,39.202383398910996,82.94165563125408,50.74155703133573
2010-12-18,38.04959151367926,95.77938899560945,71.03384962695914
2010-12-19,37.218640449702534,72.86027013133433,53.62418073816621
2010-12-20,38.40817632606843,67.18977071816354,5.669954664589438
2010-12-21,38.878974869799436,85.6820789159274,1.430530385041573
2010-12-22,38.743164927021546,23.05951045659862,49.46642100091058
2010-12-23,38.531022223410105,83.7425442232491,74.5098526480412
2010-12-24,38.30809273104693,84.76852537121438,51.90593744319151
2010-12-25,36.90779339896489,11.258713091799411,23.04144558190987
2010-12-26,38.34509102888309,82.57284187542898,54.91967190701299
2010-12-27,39.28373861576113,84.9440454155366,27.73719485386982
2010-12-28,38.472533189865544,32.26283918964914,26.327710060180163
2010-12-29,37.683067229205164,82.44593786601591,39.166252442038314
2010-12-30,36.575542685348765,21.33498523696481,4.160023650860989
2010-12-31,38.46066131640751,9.312981742245153,65.77924704476494
2011-01-01,38.61609577310548,91.45332286167911,8.238921650925084
2011-01-02,37.64231196836019,25.555248726818203,47.73157413665057
2011-01-03,38.244368796776016,35.81451622916061,1.8824958817013204
2011-01-04,38.47833412451158,24.91221570790164,40.07920538005284
2011-01-05,37.4244480823986,51.67541395460455,21.403509700785676
2011-01-06,40.810983579356716,7.097298166663379,73.808311972269
2011-01-07,39.43869571561839,70.33500895190535,11.160723445281775
2011-01-08,38.678563306291295,62.158778815827276,36.315327393897824
2011-01-09,38.52748315996387,70.63411148043001,35.14362777346511
2011-01-10,38.80347933482069,56.0460965114514,42.56275673801036
2011-01-11,39.931139405811464,41.01290733820592,35.63584577777766
2011-01-12,39.73684818664013,67.95300982553661,30.42445509465848
2011-01-13,39.894322675555394,76.71557323927959,75.69341557336858
2011-01-14,39.54515515390287,60.28173652215318,76.07709328932499
2011-01-15,39.35882068313189,9.56119595745597,38.19008242330619
2011-01-16,38.47629299965216,34.30249468420704,78.69702149342868
2011-01-17,39.061297636782406,51.324685221911245,42.441150008045284
2011-01-18,37.660187846867316,60.61070039299767,3.781782706454111
2011-01-19,37.967338610718265,20.497972657022434,10.930829212098931
2011-01-20,37.513448677763215,2.411629427288109,66.36640403006103
2011-01-21,39.10447968012596,75.65860908452512,69.77826255770051
2011-01-22,39.71412042498498,72.78370240758964,19.68361138715761
2011-01-23,38.20659127630916,21.596138418326294,34.115441207671026
2011-01-24,38.73347395450311,91.98741562356516,37.14463556085467
2011-01-25,38.71667029422806,29.778287734055453,56.66590650668816
2011-01-26,39.729206998004855,97.39469439756849,9.067743106294577
2011-01-27,39.9516662356474,12.230862813962995,11.062152267896659
2011-01-28,36.76619550028232,75.64308602568607,59.53250848448141
2011-01-29,39.93319810008405,63.3611353433989,13.734999492899309
2011-01-30,39.547109832802356,22.032679051859162,59.174270789423566
2011-01-31,38.442110156929836,9.779983578061413,26.10774823231912
2011-02-01,37.87815501193333,95.25976556444714,24.196338510869335
2011-02-02,38.48549755299949,34.35659850395199,35.94098547551327
2011-02-03,38.191339855029966,36.059398801199,56.25793594219581
2011-02-04,37.707171352436454,25.075672604613462,39.498936961527946
2011-02-05,38.18462363755397,54.732414482823174,76.92116021442504
2011-02-06,39.44241760238403,99.15673028721564,1.6002520840283996
2011-02-07,37.57990309655364,8.390499241344806,36.296326086282384
2011-02-08,40.295358101368414,37.57768567122947,57.970508216613325
2011-02-09,39.53928434981362,14.68454567928853,31.48017644357438
2011-02-10,40.76938617552162,71.13953440746903,40.257571558046294
2011-02-11,37.74157211386348,35.6862101558247,59.99397480644323
2011-02-12,39.06806814708924,31.814917409985078,1.249165260730427
2011-02-13,38.6592629746466,40.260963768741796,59.31868766644736
2011-02-14,39.657261332228664,22.47118955878211,61.19981987807431
2011-02-15,38.24400573473619,68.5366523624013,19.131946106010016
2011-02-16,40.32477199184245,15.302999821434138,66.30225702404465
2011-02-17,39.896102898737254,96.83648151301834,53.905302813370824
2011-02-18,39.273961973897634,18.31266887291825,41.645678858304045
2011-02-19,39.89612176507771,7.751071044669377,54.00902980693815
2011-02-20,37.0448582932075,18.579245602464688,48.40263774199319
2011-02-21,38.06461202059035,86.32982286133858,9.45318707152044
2011-02-22,39.015379018155436,48.4208710971245,58.9955545288782
2011-02-23,39.82927646756291,68.44893105327449,55.061400776522625
2011-02-24,39.65199750055862,16.429342706048068,67.60035281066376
2011-02-25,39.19568394371154,34.953847841883714,24.112858876729362
2011-02-26,37.90327680605225,28.12654285206293,60.63046149090954
2011-02-27,38.91248949462862,66.31614886969149,5.885999607083292
2011-02-28,38.261140166853515,19.210046164209928,31.405399831444115
2011-03-01,38.545292241764884,5.505830955516878,14.20320720544983
2011-03-02,38.2634689174442,7.993441647447264,45.787513553039744
2011-03-03,38.489979818218856,4.243974439688736,47.39824195955728
2011-03-04,38.234051846474216,69.62418042306938,33.93794249156829
2011-03-05,38.793875587014405,69.5474157012642,15.781783205540219
2011-03-06,39.939753434909065,59.684848819640166,3.109644203902837
2011-03-07,39.46657925006891,62.53814803926648,0.16848961156607167
2011-03-08,38.50780886384081,33.57954489708149,62.32561825728474
2011-03-09,38.52793656035953,17.03947122685152,18.70030329355707
2011-03-10,40.31422634547951,55.22233798460769,51.2171768819655
2011-03-11,38.861689669065626,75.12519323081405,69.42084286818232
2011-03-12,38.85874077709236,44.12223342468754,67.12616961512624
2011-03-13,38.99236672584188,5.845437869865943,44.38261727357567
2011-03-14,42.9684304626923,5.161542437726752,38.67303034217052
2011-03-15,38.940929631449904,65.85176355973054,50.38751943278683
2011-03-16,40.443084706374904,5.732156109798914,79.89314046808701
2011-03-17,39.5051973590181,34.635406936280376,45.9566464031555
2011-03-18,40.23430396099906,70.81023390259207,66.19626170855713
2011-03-19,39.01122766786718,32.32191392380107,26.015233945728077
2011-03-20,38.25204511830493,39.93734783042767,25.19186717458629
2011-03-21,38.60152380014847,84.5570937320287,67.2714410760681
2011-03-22,39.12860868351312,99.39600043012577,14.214641878163858
2011-03-23,39.56041174968959,36.707630098871036,38.85565088292546
2011-03-24,41.82250401422919,81.08176848788567,1.24031289724841
2011-03-25,40.79549351652416,30.841508185137723,76.18213038806852
